id,text,conversation_mode,split,source,source_intent,base_id,generation_family,label_source,review_status,note
mode_v1_09246,下午好，麻烦帮我处理一下：这个订单不要了,MIXED,train,generated_mode_v1,ORDER.CANCEL,mode_task_01620,mixed_greeting_task_greeting,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_09247,辛苦你了。还有一件事，打扰一下送人买哪款耳机合适一下,MIXED,train,generated_mode_v1,PRODUCT.RECOMMEND,mode_task_03212,mixed_social_first_then_task_thanks,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_09248,咨询一下转人工一下，处理完先谢谢你啦,MIXED,train,generated_mode_v1,META.TRANSFER_HUMAN,mode_task_01490,mixed_task_first_thanks_weather,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_09249,你回复得挺快。还有一件事，钱什么时候退呢,MIXED,train,generated_mode_v1,AFTERSALE.REFUND,mode_task_00425,mixed_social_first_then_task_compliment,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_09250,下午好哈哈，另外可以提交订单吗,MIXED,train,generated_mode_v1,ORDER.CREATE,mode_task_01920,mixed_light_interruption_greeting,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_09251,我刚下班。还有一件事，咨询一下先不弄了下次再说,MIXED,train,generated_mode_v1,META.ABORT,mode_task_01391,mixed_social_first_then_task_daily,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_09252,亲重复扣款了怎么办。话说回来，今天真的好热,MIXED,train,generated_mode_v1,PAYMENT.ISSUE,mode_task_02366,mixed_task_first_chat_weather,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_09253,下午好，麻烦帮我处理一下：你好还在保修期内吗一下,MIXED,train,generated_mode_v1,AFTERSALE.REPAIR,mode_task_00564,mixed_greeting_task_greeting,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_09254,我今天有点累，不过我还想问一下：想问一下有线下门店吗哈,MIXED,train,generated_mode_v1,FAQ.GENERAL,mode_task_00795,mixed_social_first_buguo_mood,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_09255,最近工作挺忙的，顺便咨询一下00070715810收货地址改一下谢谢哈,MIXED,train,generated_mode_v1,ORDER.CHANGE_ADDRESS,mode_task_03568,mixed_social_first_shunbian_mood,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_09256,最近工作挺忙的，麻烦帮我处理一下：在吗质量问题能换吗哈,MIXED,train,generated_mode_v1,AFTERSALE.EXCHANGE,mode_task_00172,mixed_greeting_task_mood,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_09257,我刚喝完咖啡，顺便麻烦问下南京多久到货呢,MIXED,train,generated_mode_v1,LOGISTICS.DELIVERY_TIME,mode_task_00982,mixed_social_first_shunbian_daily,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_09258,想问一下送人买哪款耳机谢谢。话说回来，哈哈你挺有意思,MIXED,train,generated_mode_v1,PRODUCT.RECOMMEND,mode_task_03237,mixed_task_first_chat_laughter,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_09259,谢谢你刚才的帮助。还有一件事，咨询一下这个参加满减吗哈,MIXED,train,generated_mode_v1,PROMOTION.ACTIVITY,mode_task_03307,mixed_social_first_then_task_thanks,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_09260,哈哈你挺有意思。还有一件事，请问发票寄过来吗,MIXED,train,generated_mode_v1,PAYMENT.INVOICE,mode_task_02157,mixed_social_first_then_task_laughter,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_09261,仓库还有吗帮我看下，处理完先谢谢你啦,MIXED,train,generated_mode_v1,PRODUCT.ASK_STOCK,mode_task_02841,mixed_task_first_thanks_laughter,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_09262,亲，发邮政加多少钱哈。话说回来，哈哈你挺有意思,MIXED,train,generated_mode_v1,LOGISTICS.SHIPPING_FEE,mode_task_01029,mixed_task_first_chat_laughter,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_09263,你还挺有耐心哈哈，另外麻烦问下，DD033414249申请退款谢谢,MIXED,train,generated_mode_v1,AFTERSALE.REFUND,mode_task_00378,mixed_light_interruption_compliment,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_09264,打扰了，能开发票吗一下，处理完先谢谢你啦,MIXED,train,generated_mode_v1,PAYMENT.INVOICE,mode_task_02268,mixed_task_first_thanks_greeting,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_09265,你回复得挺快，顺便客服你好转人工客服,MIXED,train,generated_mode_v1,META.TRANSFER_HUMAN,mode_task_01457,mixed_social_first_shunbian_compliment,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_09266,麻烦问下，运费怎么算麻烦了，处理完先谢谢你啦,MIXED,train,generated_mode_v1,LOGISTICS.SHIPPING_FEE,mode_task_01109,mixed_task_first_thanks_compliment,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_09267,请问不折腾了谢谢，处理完先谢谢你啦,MIXED,train,generated_mode_v1,META.ABORT,mode_task_01304,mixed_task_first_thanks_thanks,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_09268,客服，保修范围包括哪些帮我看下，处理完先谢谢你啦,MIXED,train,generated_mode_v1,FAQ.GENERAL,mode_task_00826,mixed_task_first_thanks_daily,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_09269,你回复得挺快，麻烦帮我处理一下：请问什么时候能收到帮我看下,MIXED,train,generated_mode_v1,LOGISTICS.DELIVERY_TIME,mode_task_00941,mixed_greeting_task_compliment,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_09270,给个底价呢，处理完先谢谢你啦,MIXED,train,generated_mode_v1,PRODUCT.ASK_PRICE,mode_task_02746,mixed_task_first_thanks_daily,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_09271,今天天气不错哈哈，另外亲我要取消订单谢谢,MIXED,train,generated_mode_v1,ORDER.CANCEL,mode_task_01621,mixed_light_interruption_weather,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_09272,你回复得挺快。还有一件事，有现货嘛,MIXED,train,generated_mode_v1,PRODUCT.ASK_STOCK,mode_task_02921,mixed_social_first_then_task_compliment,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_09273,我刚喝完咖啡哈哈，另外那个能用信用卡吗帮我看下,MIXED,train,generated_mode_v1,PAYMENT.METHOD,mode_task_02494,mixed_light_interruption_daily,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_09274,我今天有点累，不过我还想问一下：打扰了怎么付款急,MIXED,train,generated_mode_v1,PAYMENT.METHOD,mode_task_02427,mixed_social_first_buguo_mood,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_09275,谢谢你刚才的帮助，顺便颜色拍错了能换嘛,MIXED,train,generated_mode_v1,AFTERSALE.EXCHANGE,mode_task_00211,mixed_social_first_shunbian_thanks,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_09276,我想问一下单号查不到？谢谢，处理完先谢谢你啦,MIXED,train,generated_mode_v1,LOGISTICS.TRACK,mode_task_01206,mixed_task_first_thanks_compliment,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_09277,格力Pro微波炉坏了怎么修，处理完先谢谢你啦,MIXED,train,generated_mode_v1,AFTERSALE.REPAIR,mode_task_00530,mixed_task_first_thanks_weather,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_09278,最近工作挺忙的，顺便你们怎么还没处理谢谢哈,MIXED,train,generated_mode_v1,AFTERSALE.COMPLAIN,mode_task_00112,mixed_social_first_shunbian_mood,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_09279,我刚下班，顺便海尔洗衣机跟李宁洗衣机有什么区别麻烦了,MIXED,train,generated_mode_v1,PRODUCT.COMPARE,mode_task_02999,mixed_social_first_shunbian_daily,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_09280,麻烦问下这个贵不贵麻烦了。话说回来，我刚喝完咖啡,MIXED,train,generated_mode_v1,PRODUCT.ASK_PRICE,mode_task_02758,mixed_task_first_chat_daily,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_09281,麻烦问下能不能免运费一下。话说回来，辛苦你了,MIXED,train,generated_mode_v1,LOGISTICS.SHIPPING_FEE,mode_task_01028,mixed_task_first_chat_thanks,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_09282,我刚下班，不过我还想问一下：大概几号能到啊,MIXED,train,generated_mode_v1,LOGISTICS.DELIVERY_TIME,mode_task_00995,mixed_social_first_buguo_daily,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_09283,今天真的好热，不过我还想问一下：取消订单在哪里操作？,MIXED,train,generated_mode_v1,ORDER.CANCEL,mode_task_01562,mixed_social_first_buguo_weather,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_09284,帮我转人工客服帮忙处理一下，处理完先谢谢你啦,MIXED,train,generated_mode_v1,META.TRANSFER_HUMAN,mode_task_01497,mixed_task_first_thanks_laughter,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_09285,下午好，对了，能用信用卡嘛,MIXED,train,generated_mode_v1,PAYMENT.METHOD,mode_task_02508,mixed_social_first_duile_greeting,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_09286,哈哈你挺有意思，不过我还想问一下：在哪里下单呢,MIXED,train,generated_mode_v1,ORDER.CREATE,mode_task_01857,mixed_social_first_buguo_laughter,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_09287,下午好，对了，请问三星手机和三星256G羽绒服哪个售后好,MIXED,train,generated_mode_v1,PRODUCT.COMPARE,mode_task_03084,mixed_social_first_duile_greeting,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_09288,今天真的好热哈哈，另外快递走到哪了,MIXED,train,generated_mode_v1,LOGISTICS.TRACK,mode_task_01142,mixed_light_interruption_weather,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_09289,辛苦你了，不过我还想问一下：在吗，保修卡丢了还能保修吗谢谢,MIXED,train,generated_mode_v1,FAQ.GENERAL,mode_task_00800,mixed_social_first_buguo_thanks,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_09290,谢谢你刚才的帮助，不过我还想问一下：客服你好券能叠加吗谢谢哈,MIXED,train,generated_mode_v1,PROMOTION.COUPON,mode_task_03487,mixed_social_first_buguo_thanks,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_09291,我刚下班哈哈，另外优惠券怎么用谢谢,MIXED,train,generated_mode_v1,PROMOTION.COUPON,mode_task_03455,mixed_light_interruption_daily,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_09292,最近工作挺忙的，麻烦帮我处理一下：想了解一下你们家什么空调最好卖麻烦了,MIXED,train,generated_mode_v1,PRODUCT.RECOMMEND,mode_task_03244,mixed_greeting_task_mood,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_09293,我刚下班哈哈，另外有没有粉色,MIXED,train,generated_mode_v1,PRODUCT.ASK_INFO,mode_task_02687,mixed_light_interruption_daily,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_09294,今天真的好热。还有一件事，那个换货有什么要求，可以说下吗,MIXED,train,generated_mode_v1,FAQ.GENERAL,mode_task_00806,mixed_social_first_then_task_weather,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_09295,你回复得挺快。还有一件事，我想问一下有价格表嘛可以吗,MIXED,train,generated_mode_v1,PRODUCT.ASK_PRICE,mode_task_02729,mixed_social_first_then_task_compliment,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_09296,我刚喝完咖啡，顺便买的数量要改哈,MIXED,train,generated_mode_v1,ORDER.CHANGE_ADDRESS,mode_task_01750,mixed_social_first_shunbian_daily,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_09297,我刚下班，顺便什么时候安排发货呢,MIXED,train,generated_mode_v1,LOGISTICS.DELIVERY_TIME,mode_task_00887,mixed_social_first_shunbian_daily,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_09298,最近工作挺忙的。还有一件事，客服你好OPPO空调和松下2匹手机哪个好,MIXED,train,generated_mode_v1,PRODUCT.COMPARE,mode_task_03016,mixed_social_first_then_task_mood,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_09299,我刚下班，不过我还想问一下：退款链接发我,MIXED,train,generated_mode_v1,AFTERSALE.REFUND,mode_task_00323,mixed_social_first_buguo_daily,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_09300,辛苦你了哈哈，另外想问一下联系人手机号要改,MIXED,train,generated_mode_v1,ORDER.CHANGE_ADDRESS,mode_task_01724,mixed_light_interruption_thanks,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_09301,辛苦你了，对了，咨询一下我再想想吧,MIXED,train,generated_mode_v1,META.ABORT,mode_task_03560,mixed_social_first_duile_thanks,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_09302,今天天气不错。还有一件事，请问，我想买罗技旗舰版冰箱麻烦了,MIXED,train,generated_mode_v1,ORDER.CREATE,mode_task_01957,mixed_social_first_then_task_weather,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_09303,你回复得挺快哈哈，另外咨询一下新手用哪款耳机合适谢谢,MIXED,train,generated_mode_v1,PRODUCT.RECOMMEND,mode_task_03161,mixed_light_interruption_compliment,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_09304,你还挺有耐心，不过我还想问一下：客服，支持支付宝吗呢,MIXED,train,generated_mode_v1,PAYMENT.METHOD,mode_task_02526,mixed_social_first_buguo_compliment,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_09305,最近工作挺忙的哈哈，另外客服，这个怎么使用可以吗,MIXED,train,generated_mode_v1,PRODUCT.ASK_INFO,mode_task_02680,mixed_light_interruption_mood,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_09306,最近工作挺忙的哈哈，另外女生用什么吸尘器好,MIXED,train,generated_mode_v1,PRODUCT.RECOMMEND,mode_task_03256,mixed_light_interruption_mood,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_09307,亲不改了一下。话说回来，今天天气不错,MIXED,train,generated_mode_v1,META.ABORT,mode_task_01309,mixed_task_first_chat_weather,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_09308,发票在哪里下载啊。话说回来，谢谢你刚才的帮助,MIXED,train,generated_mode_v1,PAYMENT.INVOICE,mode_task_02179,mixed_task_first_chat_thanks,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_09309,九阳扫地机器人包邮吗谢谢，处理完先谢谢你啦,MIXED,train,generated_mode_v1,LOGISTICS.SHIPPING_FEE,mode_task_01112,mixed_task_first_thanks_thanks,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_09310,我今天有点累，顺便打扰了换个颜色可以吗麻烦了,MIXED,train,generated_mode_v1,AFTERSALE.EXCHANGE,mode_task_00207,mixed_social_first_shunbian_mood,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_09311,咨询一下不用麻烦了。话说回来，谢谢你刚才的帮助,MIXED,train,generated_mode_v1,META.ABORT,mode_task_01315,mixed_task_first_chat_thanks,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_09312,最近工作挺忙的，对了，请问订单现在什么状态,MIXED,train,generated_mode_v1,ORDER.QUERY_STATUS,mode_task_02116,mixed_social_first_duile_mood,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_09313,我今天有点累哈哈，另外在吗推荐一款卫衣麻烦了,MIXED,train,generated_mode_v1,PRODUCT.RECOMMEND,mode_task_03159,mixed_light_interruption_mood,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_09314,请问我刚下的单在哪看麻烦了。话说回来，辛苦你了,MIXED,train,generated_mode_v1,ORDER.QUERY_STATUS,mode_task_02084,mixed_task_first_chat_thanks,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_09315,辛苦你了，不过我还想问一下：想问一下，发货运费谁付,MIXED,train,generated_mode_v1,LOGISTICS.SHIPPING_FEE,mode_task_01088,mixed_social_first_buguo_thanks,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_09316,我刚下班，麻烦帮我处理一下：可以退货嘛？,MIXED,train,generated_mode_v1,AFTERSALE.RETURN,mode_task_00659,mixed_greeting_task_daily,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_09317,我刚下班。还有一件事，在吗发票怎么开一下,MIXED,train,generated_mode_v1,PAYMENT.INVOICE,mode_task_02255,mixed_social_first_then_task_daily,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_09318,辛苦你了，顺便亲有买一送一吗急,MIXED,train,generated_mode_v1,PROMOTION.ACTIVITY,mode_task_03380,mixed_social_first_shunbian_thanks,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_09319,哈哈你挺有意思，对了，想问一下现在有什么活动麻烦了,MIXED,train,generated_mode_v1,PROMOTION.ACTIVITY,mode_task_03273,mixed_social_first_duile_laughter,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_09320,最近工作挺忙的哈哈，另外咨询一下，P00756349地址能修改吗呢,MIXED,train,generated_mode_v1,ORDER.CHANGE_ADDRESS,mode_task_01816,mixed_light_interruption_mood,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_09321,今天真的好热。还有一件事，羽绒服哪款卖得最好呢,MIXED,train,generated_mode_v1,PRODUCT.RECOMMEND,mode_task_03206,mixed_social_first_then_task_weather,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_09322,麻烦问下，保温杯哪款卖得最好。话说回来，今天真的好热,MIXED,train,generated_mode_v1,PRODUCT.RECOMMEND,mode_task_03134,mixed_task_first_chat_weather,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_09323,今天真的好热，对了，想问一下自提点在哪里？,MIXED,train,generated_mode_v1,FAQ.GENERAL,mode_task_00770,mixed_social_first_duile_weather,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_09324,最近工作挺忙的，麻烦帮我处理一下：取消后多久退款帮我看下,MIXED,train,generated_mode_v1,ORDER.CANCEL,mode_task_01612,mixed_greeting_task_mood,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_09325,下午好，不过我还想问一下：取消后多久退款啊,MIXED,train,generated_mode_v1,ORDER.CANCEL,mode_task_01572,mixed_social_first_buguo_greeting,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_09326,我刚喝完咖啡，不过我还想问一下：那个库存多不多可以吗,MIXED,train,generated_mode_v1,PRODUCT.ASK_STOCK,mode_task_03586,mixed_social_first_buguo_daily,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_09327,我刚下班，对了，就是退款流程是什么,MIXED,train,generated_mode_v1,AFTERSALE.REFUND,mode_task_00299,mixed_social_first_duile_daily,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_09328,咨询一下松下洗衣机出问题了，处理完先谢谢你啦,MIXED,train,generated_mode_v1,AFTERSALE.REPAIR,mode_task_00438,mixed_task_first_thanks_compliment,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_09329,你好双十一什么时候开始。话说回来，谢谢你刚才的帮助,MIXED,train,generated_mode_v1,PROMOTION.ACTIVITY,mode_task_03331,mixed_task_first_chat_thanks,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_09330,最近工作挺忙的，麻烦帮我处理一下：您好，卖多少钱啊帮忙处理一下,MIXED,train,generated_mode_v1,PRODUCT.ASK_PRICE,mode_task_02764,mixed_greeting_task_mood,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_09331,辛苦你了。还有一件事，叫个真人来呢,MIXED,train,generated_mode_v1,META.TRANSFER_HUMAN,mode_task_01484,mixed_social_first_then_task_thanks,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_09332,我今天有点累，不过我还想问一下：我想买苏泊尔一级能效洗衣机谢谢哈,MIXED,train,generated_mode_v1,ORDER.CREATE,mode_task_01851,mixed_social_first_buguo_mood,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_09333,我刚喝完咖啡，麻烦帮我处理一下：问一下哈，保修期一般是多久谢谢,MIXED,train,generated_mode_v1,FAQ.GENERAL,mode_task_00850,mixed_greeting_task_daily,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_09334,我刚下班，顺便请问发票怎么开！！！可以吗,MIXED,train,generated_mode_v1,PAYMENT.INVOICE,mode_task_02135,mixed_social_first_shunbian_daily,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_09335,运费是固定的吗谢谢，处理完先谢谢你啦,MIXED,train,generated_mode_v1,LOGISTICS.SHIPPING_FEE,mode_task_01110,mixed_task_first_thanks_compliment,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
mode_v1_09336,我刚下班，对了，就是商品和描述不一致帮我看下,MIXED,train,generated_mode_v1,AFTERSALE.COMPLAIN,mode_task_00011,mixed_social_first_duile_daily,synthetic_composition,synthetic_needs_human_spotcheck,包含可独立回应的闲聊子句和明确业务子句；业务段必须继续进入意图流水线。
